Date;Close
04.02.2005 12:00;1,29590
04.02.2005 16:00;1,28830
04.02.2005 20:00;1,28640
07.02.2005 00:00;1,28310
07.02.2005 04:00;1,28490
07.02.2005 08:00;1,28470
07.02.2005 12:00;1,28340
07.02.2005 16:00;1,27660
07.02.2005 20:00;1,27520
08.02.2005 00:00;1,27600
08.02.2005 04:00;1,27580
08.02.2005 08:00;1,27360
08.02.2005 12:00;1,27460
08.02.2005 16:00;1,27740
08.02.2005 20:00;1,27630
09.02.2005 00:00;1,27590
09.02.2005 04:00;1,27790
09.02.2005 08:00;1,27870
09.02.2005 12:00;1,27580
09.02.2005 16:00;1,28070
09.02.2005 20:00;1,28110
10.02.2005 00:00;1,28120
10.02.2005 04:00;1,28200
10.02.2005 08:00;1,27920
10.02.2005 12:00;1,28620
10.02.2005 16:00;1,28880
10.02.2005 20:00;1,28760
11.02.2005 00:00;1,28740
11.02.2005 04:00;1,28760
11.02.2005 08:00;1,28630
11.02.2005 12:00;1,28610
11.02.2005 16:00;1,28730
11.02.2005 20:00;1,28650
14.02.2005 00:00;1,29390
14.02.2005 04:00;1,29370
14.02.2005 08:00;1,29680
14.02.2005 12:00;1,29590
14.02.2005 16:00;1,29730
14.02.2005 20:00;1,29720
15.02.2005 00:00;1,29670
15.02.2005 04:00;1,29780
15.02.2005 08:00;1,29820
15.02.2005 12:00;1,29880
15.02.2005 16:00;1,30080
15.02.2005 20:00;1,30180
16.02.2005 00:00;1,30160
16.02.2005 04:00;1,30110
16.02.2005 08:00;1,30180
16.02.2005 12:00;1,30260
16.02.2005 16:00;1,30430
16.02.2005 20:00;1,30250
17.02.2005 00:00;1,30450
17.02.2005 04:00;1,30420
17.02.2005 08:00;1,30690
17.02.2005 12:00;1,30380
17.02.2005 16:00;1,30800
17.02.2005 20:00;1,30740
18.02.2005 00:00;1,30670
18.02.2005 04:00;1,30760
18.02.2005 08:00;1,30430
18.02.2005 12:00;1,30740
18.02.2005 16:00;1,30620
18.02.2005 20:00;1,30640
21.02.2005 00:00;1,30510
21.02.2005 04:00;1,30620
21.02.2005 08:00;1,30540
21.02.2005 12:00;1,30550
21.02.2005 16:00;1,30620
21.02.2005 20:00;1,30600
22.02.2005 00:00;1,30980
22.02.2005 04:00;1,31700
22.02.2005 08:00;1,32180
22.02.2005 12:00;1,32190
22.02.2005 16:00;1,32570
22.02.2005 20:00;1,32550
23.02.2005 00:00;1,32670
23.02.2005 04:00;1,32390
23.02.2005 08:00;1,32130
23.02.2005 12:00;1,32050
23.02.2005 16:00;1,32190
23.02.2005 20:00;1,32070
24.02.2005 00:00;1,32360
24.02.2005 04:00;1,32370
24.02.2005 08:00;1,32600
24.02.2005 12:00;1,32190
24.02.2005 16:00;1,32060
24.02.2005 20:00;1,31940
25.02.2005 00:00;1,32050
25.02.2005 04:00;1,31940
25.02.2005 08:00;1,31650
25.02.2005 12:00;1,31850
25.02.2005 16:00;1,32280
25.02.2005 20:00;1,32430
28.02.2005 00:00;1,32720
28.02.2005 04:00;1,32690
28.02.2005 08:00;1,32610
28.02.2005 12:00;1,32540
28.02.2005 16:00;1,32530
28.02.2005 20:00;1,32150
01.03.2005 00:00;1,31830
01.03.2005 04:00;1,31940
01.03.2005 08:00;1,32150
01.03.2005 12:00;1,31900
01.03.2005 16:00;1,31830
01.03.2005 20:00;1,31850
02.03.2005 00:00;1,31570
02.03.2005 04:00;1,31680
02.03.2005 08:00;1,31060
02.03.2005 12:00;1,30980
02.03.2005 16:00;1,31200
02.03.2005 20:00;1,31360
03.03.2005 00:00;1,31360
03.03.2005 04:00;1,31290
03.03.2005 08:00;1,31460
03.03.2005 12:00;1,31340
03.03.2005 16:00;1,31040
03.03.2005 20:00;1,31080
04.03.2005 00:00;1,31120
04.03.2005 04:00;1,31090
04.03.2005 08:00;1,31200
04.03.2005 12:00;1,32110
04.03.2005 16:00;1,32410
04.03.2005 20:00;1,32410
07.03.2005 00:00;1,32330
07.03.2005 04:00;1,32370
07.03.2005 08:00;1,32110
07.03.2005 12:00;1,31930
07.03.2005 16:00;1,32040
07.03.2005 20:00;1,32160
08.03.2005 00:00;1,32300
08.03.2005 04:00;1,32160
08.03.2005 08:00;1,32430
08.03.2005 12:00;1,33190
08.03.2005 16:00;1,33410
08.03.2005 20:00;1,33540
09.03.2005 00:00;1,33410
09.03.2005 04:00;1,33440
09.03.2005 08:00;1,33740
09.03.2005 12:00;1,33520
09.03.2005 16:00;1,34140
09.03.2005 20:00;1,33900
10.03.2005 00:00;1,34150
10.03.2005 04:00;1,34240
10.03.2005 08:00;1,34080
10.03.2005 12:00;1,34120
10.03.2005 16:00;1,34470
10.03.2005 20:00;1,34090
11.03.2005 00:00;1,34260
11.03.2005 04:00;1,34280
11.03.2005 08:00;1,34110
11.03.2005 12:00;1,34320
11.03.2005 16:00;1,34630
11.03.2005 20:00;1,34580
14.03.2005 00:00;1,34570
14.03.2005 04:00;1,34310
14.03.2005 08:00;1,34060
14.03.2005 12:00;1,33780
14.03.2005 16:00;1,33550
14.03.2005 20:00;1,33660
15.03.2005 00:00;1,33620
15.03.2005 04:00;1,33620
15.03.2005 08:00;1,33830
15.03.2005 12:00;1,33190
15.03.2005 16:00;1,33180
15.03.2005 20:00;1,33100
16.03.2005 00:00;1,32960
16.03.2005 04:00;1,33170
16.03.2005 08:00;1,33520
16.03.2005 12:00;1,34230
16.03.2005 16:00;1,34240
16.03.2005 20:00;1,34170
17.03.2005 00:00;1,34090
17.03.2005 04:00;1,34130
17.03.2005 08:00;1,33700
17.03.2005 12:00;1,33600
17.03.2005 16:00;1,33650
17.03.2005 20:00;1,33790
18.03.2005 00:00;1,33780
18.03.2005 04:00;1,33670
18.03.2005 08:00;1,33120
18.03.2005 12:00;1,32760
18.03.2005 16:00;1,33130
18.03.2005 20:00;1,33210
21.03.2005 00:00;1,32540
21.03.2005 04:00;1,32640
21.03.2005 08:00;1,32110
21.03.2005 12:00;1,31930
21.03.2005 16:00;1,31670
21.03.2005 20:00;1,31670
22.03.2005 00:00;1,31720
22.03.2005 04:00;1,31670
22.03.2005 08:00;1,31880
22.03.2005 12:00;1,31990
22.03.2005 16:00;1,31980
22.03.2005 20:00;1,30850
23.03.2005 00:00;1,30790
23.03.2005 04:00;1,30690
23.03.2005 08:00;1,30450
23.03.2005 12:00;1,30300
23.03.2005 16:00;1,29770
23.03.2005 20:00;1,29890
24.03.2005 00:00;1,29880
24.03.2005 04:00;1,30040
24.03.2005 08:00;1,29800
24.03.2005 12:00;1,29910
24.03.2005 16:00;1,29450
24.03.2005 20:00;1,29430
25.03.2005 00:00;1,29410
25.03.2005 04:00;1,29460
25.03.2005 08:00;1,29530
25.03.2005 12:00;1,29570
25.03.2005 16:00;1,29560
25.03.2005 20:00;1,29560
28.03.2005 00:00;1,28930
28.03.2005 04:00;1,29120
28.03.2005 08:00;1,29220
28.03.2005 12:00;1,28730
28.03.2005 16:00;1,28830
28.03.2005 20:00;1,28950
29.03.2005 00:00;1,29210
29.03.2005 04:00;1,29200
29.03.2005 08:00;1,29410
29.03.2005 12:00;1,29170
29.03.2005 16:00;1,29120
29.03.2005 20:00;1,29250
30.03.2005 00:00;1,29360
30.03.2005 04:00;1,29560
30.03.2005 08:00;1,29380
30.03.2005 12:00;1,29710
30.03.2005 16:00;1,29600
30.03.2005 20:00;1,29160
31.03.2005 00:00;1,29160
31.03.2005 04:00;1,29230
31.03.2005 08:00;1,29560
31.03.2005 12:00;1,29830
31.03.2005 16:00;1,29670
31.03.2005 20:00;1,29650
01.04.2005 00:00;1,29550
01.04.2005 04:00;1,29660
01.04.2005 08:00;1,29670
01.04.2005 12:00;1,30130
01.04.2005 16:00;1,29010
01.04.2005 20:00;1,29080
04.04.2005 00:00;1,28970
04.04.2005 04:00;1,28970
04.04.2005 08:00;1,28880
04.04.2005 12:00;1,28520
04.04.2005 16:00;1,28370
04.04.2005 20:00;1,28530
05.04.2005 00:00;1,28300
05.04.2005 04:00;1,28200
05.04.2005 08:00;1,28200
05.04.2005 12:00;1,28470
05.04.2005 16:00;1,28450
05.04.2005 20:00;1,28530
06.04.2005 00:00;1,28580
06.04.2005 04:00;1,28770
06.04.2005 08:00;1,28910
06.04.2005 12:00;1,28640
06.04.2005 16:00;1,28910
06.04.2005 20:00;1,28720
07.04.2005 00:00;1,28800
07.04.2005 04:00;1,29150
07.04.2005 08:00;1,29140
07.04.2005 12:00;1,29210
07.04.2005 16:00;1,28610
07.04.2005 20:00;1,28510
08.04.2005 00:00;1,28220
08.04.2005 04:00;1,28230
08.04.2005 08:00;1,28370
08.04.2005 12:00;1,28300
08.04.2005 16:00;1,29210
08.04.2005 20:00;1,29180
11.04.2005 00:00;1,29150
11.04.2005 04:00;1,29240
11.04.2005 08:00;1,29720
11.04.2005 12:00;1,29670
11.04.2005 16:00;1,29860
11.04.2005 20:00;1,29740
12.04.2005 00:00;1,29840
12.04.2005 04:00;1,29760
12.04.2005 08:00;1,29740
12.04.2005 12:00;1,28950
12.04.2005 16:00;1,28860
12.04.2005 20:00;1,29180
13.04.2005 00:00;1,29030
13.04.2005 04:00;1,29210
13.04.2005 08:00;1,29400
13.04.2005 12:00;1,28680
13.04.2005 16:00;1,29130
13.04.2005 20:00;1,29190
14.04.2005 00:00;1,28880
14.04.2005 04:00;1,28780
14.04.2005 08:00;1,28450
14.04.2005 12:00;1,27870
14.04.2005 16:00;1,28110
14.04.2005 20:00;1,27990
15.04.2005 00:00;1,28090
15.04.2005 04:00;1,27970
15.04.2005 08:00;1,28260
15.04.2005 12:00;1,28790
15.04.2005 16:00;1,29080
15.04.2005 20:00;1,29000
18.04.2005 00:00;1,28880
18.04.2005 04:00;1,28930
18.04.2005 08:00;1,29860
18.04.2005 12:00;1,29840
18.04.2005 16:00;1,30300
18.04.2005 20:00;1,30280
19.04.2005 00:00;1,30260
19.04.2005 04:00;1,30220
19.04.2005 08:00;1,30010
19.04.2005 12:00;1,30020
19.04.2005 16:00;1,30240
19.04.2005 20:00;1,30570
20.04.2005 00:00;1,30770
20.04.2005 04:00;1,30740
20.04.2005 08:00;1,30450
20.04.2005 12:00;1,30390
20.04.2005 16:00;1,30910
20.04.2005 20:00;1,30870
21.04.2005 00:00;1,31100
21.04.2005 04:00;1,31070
21.04.2005 08:00;1,30970
21.04.2005 12:00;1,30750
21.04.2005 16:00;1,30480
21.04.2005 20:00;1,30500
22.04.2005 00:00;1,30360
22.04.2005 04:00;1,30480
22.04.2005 08:00;1,30720
22.04.2005 12:00;1,30780
22.04.2005 16:00;1,30520
22.04.2005 20:00;1,30620
25.04.2005 00:00;1,30110
25.04.2005 04:00;1,30250
25.04.2005 08:00;1,29830
25.04.2005 12:00;1,29780
25.04.2005 16:00;1,29810
25.04.2005 20:00;1,29890
26.04.2005 00:00;1,29900
26.04.2005 04:00;1,30100
26.04.2005 08:00;1,29840
26.04.2005 12:00;1,29870
26.04.2005 16:00;1,29620
26.04.2005 20:00;1,29920
27.04.2005 00:00;1,29720
27.04.2005 04:00;1,29410
27.04.2005 08:00;1,29190
27.04.2005 12:00;1,29770
27.04.2005 16:00;1,29470
27.04.2005 20:00;1,29260
28.04.2005 00:00;1,29330
28.04.2005 04:00;1,29310
28.04.2005 08:00;1,29220
28.04.2005 12:00;1,29170
28.04.2005 16:00;1,28920
28.04.2005 20:00;1,29020
29.04.2005 00:00;1,29180
29.04.2005 04:00;1,29380
29.04.2005 08:00;1,29670
29.04.2005 12:00;1,29400
29.04.2005 16:00;1,28670
29.04.2005 20:00;1,28740
02.05.2005 00:00;1,28440
02.05.2005 04:00;1,28580
02.05.2005 08:00;1,28660
02.05.2005 12:00;1,28670
02.05.2005 16:00;1,28530
02.05.2005 20:00;1,28520
03.05.2005 00:00;1,28370
03.05.2005 04:00;1,28360
03.05.2005 08:00;1,28730
03.05.2005 12:00;1,28940
03.05.2005 16:00;1,28880
03.05.2005 20:00;1,28740
04.05.2005 00:00;1,29570
04.05.2005 04:00;1,29580
04.05.2005 08:00;1,29470
04.05.2005 12:00;1,29540
04.05.2005 16:00;1,29380
04.05.2005 20:00;1,29550
05.05.2005 00:00;1,29360
05.05.2005 04:00;1,29540
05.05.2005 08:00;1,29660
05.05.2005 12:00;1,29460
05.05.2005 16:00;1,29420
05.05.2005 20:00;1,29580
06.05.2005 00:00;1,29410
06.05.2005 04:00;1,29400
06.05.2005 08:00;1,29530
06.05.2005 12:00;1,28500
06.05.2005 16:00;1,28340
06.05.2005 20:00;1,28380
09.05.2005 00:00;1,28070
09.05.2005 04:00;1,28070
09.05.2005 08:00;1,28390
09.05.2005 12:00;1,28280
09.05.2005 16:00;1,28270
09.05.2005 20:00;1,28630
10.05.2005 00:00;1,28440
10.05.2005 04:00;1,28420
10.05.2005 08:00;1,28490
10.05.2005 12:00;1,28670
10.05.2005 16:00;1,28740
10.05.2005 20:00;1,28790
11.05.2005 00:00;1,28890
11.05.2005 04:00;1,28730
11.05.2005 08:00;1,28870
11.05.2005 12:00;1,28030
11.05.2005 16:00;1,28150
11.05.2005 20:00;1,28060
12.05.2005 00:00;1,27950
12.05.2005 04:00;1,27900
12.05.2005 08:00;1,27720
12.05.2005 12:00;1,27130
12.05.2005 16:00;1,27060
12.05.2005 20:00;1,26790
13.05.2005 00:00;1,26860
13.05.2005 04:00;1,26730
13.05.2005 08:00;1,26420
13.05.2005 12:00;1,26270
13.05.2005 16:00;1,26330
13.05.2005 20:00;1,26140
16.05.2005 00:00;1,26100
16.05.2005 04:00;1,26050
16.05.2005 08:00;1,26160
16.05.2005 12:00;1,26340
16.05.2005 16:00;1,26300
16.05.2005 20:00;1,26340
17.05.2005 00:00;1,26160
17.05.2005 04:00;1,26430
17.05.2005 08:00;1,26480
17.05.2005 12:00;1,26360
17.05.2005 16:00;1,26420
17.05.2005 20:00;1,26120
18.05.2005 00:00;1,26070
18.05.2005 04:00;1,26130
18.05.2005 08:00;1,26180
18.05.2005 12:00;1,26210
18.05.2005 16:00;1,26780
18.05.2005 20:00;1,26790
19.05.2005 00:00;1,26790
19.05.2005 04:00;1,26710
19.05.2005 08:00;1,26520
19.05.2005 12:00;1,26280
19.05.2005 16:00;1,26380
19.05.2005 20:00;1,26410
20.05.2005 00:00;1,26430
20.05.2005 04:00;1,26430
20.05.2005 08:00;1,26360
20.05.2005 12:00;1,25560
20.05.2005 16:00;1,25510
20.05.2005 20:00;1,25510
23.05.2005 00:00;1,25640
23.05.2005 04:00;1,25570
23.05.2005 08:00;1,25520
23.05.2005 12:00;1,25780
23.05.2005 16:00;1,25810
23.05.2005 20:00;1,25700
24.05.2005 00:00;1,25590
24.05.2005 04:00;1,25730
24.05.2005 08:00;1,25810
24.05.2005 12:00;1,25980
24.05.2005 16:00;1,25740
24.05.2005 20:00;1,25820
25.05.2005 00:00;1,25860
25.05.2005 04:00;1,25840
25.05.2005 08:00;1,25720
25.05.2005 12:00;1,26090
25.05.2005 16:00;1,26030
25.05.2005 20:00;1,26030
26.05.2005 00:00;1,25990
26.05.2005 04:00;1,25520
26.05.2005 08:00;1,25560
26.05.2005 12:00;1,25340
26.05.2005 16:00;1,25150
26.05.2005 20:00;1,25120
27.05.2005 00:00;1,25240
27.05.2005 04:00;1,25230
27.05.2005 08:00;1,25340
27.05.2005 12:00;1,25350
27.05.2005 16:00;1,25770
27.05.2005 20:00;1,25800
30.05.2005 00:00;1,25420
30.05.2005 04:00;1,25250
30.05.2005 08:00;1,25200
30.05.2005 12:00;1,24690
30.05.2005 16:00;1,24700
30.05.2005 20:00;1,24740
31.05.2005 00:00;1,23910
31.05.2005 04:00;1,24000
31.05.2005 08:00;1,23530
31.05.2005 12:00;1,23480
31.05.2005 16:00;1,23120
31.05.2005 20:00;1,23080
01.06.2005 00:00;1,23270
01.06.2005 04:00;1,23290
01.06.2005 08:00;1,22640
01.06.2005 12:00;1,22570
01.06.2005 16:00;1,22380
01.06.2005 20:00;1,22070
02.06.2005 00:00;1,22310
02.06.2005 04:00;1,22080
02.06.2005 08:00;1,22670
02.06.2005 12:00;1,22390
02.06.2005 16:00;1,22730
02.06.2005 20:00;1,22770
03.06.2005 00:00;1,22910
03.06.2005 04:00;1,23080
03.06.2005 08:00;1,22840
03.06.2005 12:00;1,22800
03.06.2005 16:00;1,22130
03.06.2005 20:00;1,22320
06.06.2005 00:00;1,22490
06.06.2005 04:00;1,22640
06.06.2005 08:00;1,22690
06.06.2005 12:00;1,22860
06.06.2005 16:00;1,22770
06.06.2005 20:00;1,22600
07.06.2005 00:00;1,22460
07.06.2005 04:00;1,22740
07.06.2005 08:00;1,23130
07.06.2005 12:00;1,22640
07.06.2005 16:00;1,22700
07.06.2005 20:00;1,22860
08.06.2005 00:00;1,23020
08.06.2005 04:00;1,23220
08.06.2005 08:00;1,23390
08.06.2005 12:00;1,23280
08.06.2005 16:00;1,22410
08.06.2005 20:00;1,22350
09.06.2005 00:00;1,22460
09.06.2005 04:00;1,22330
09.06.2005 08:00;1,22340
09.06.2005 12:00;1,22350
09.06.2005 16:00;1,22260
09.06.2005 20:00;1,22290
10.06.2005 00:00;1,22310
10.06.2005 04:00;1,22200
10.06.2005 08:00;1,22350
10.06.2005 12:00;1,21560
10.06.2005 16:00;1,21230
10.06.2005 20:00;1,21220
13.06.2005 00:00;1,20850
13.06.2005 04:00;1,20950
13.06.2005 08:00;1,20460
13.06.2005 12:00;1,20450
13.06.2005 16:00;1,21000
13.06.2005 20:00;1,21120
14.06.2005 00:00;1,21330
14.06.2005 04:00;1,21130
14.06.2005 08:00;1,21160
14.06.2005 12:00;1,20430
14.06.2005 16:00;1,20490
14.06.2005 20:00;1,20330
15.06.2005 00:00;1,20440
15.06.2005 04:00;1,20430
15.06.2005 08:00;1,20470
15.06.2005 12:00;1,21120
15.06.2005 16:00;1,21230
15.06.2005 20:00;1,21240
16.06.2005 00:00;1,20950
16.06.2005 04:00;1,20820
16.06.2005 08:00;1,21130
16.06.2005 12:00;1,20920
16.06.2005 16:00;1,20890
16.06.2005 20:00;1,21050
17.06.2005 00:00;1,21170
17.06.2005 04:00;1,21010
17.06.2005 08:00;1,21310
17.06.2005 12:00;1,21630
17.06.2005 16:00;1,22460
17.06.2005 20:00;1,22830
20.06.2005 00:00;1,22320
20.06.2005 04:00;1,22040
20.06.2005 08:00;1,22230
20.06.2005 12:00;1,21510
20.06.2005 16:00;1,21460
20.06.2005 20:00;1,21550
21.06.2005 00:00;1,21400
21.06.2005 04:00;1,21360
21.06.2005 08:00;1,20850
21.06.2005 12:00;1,21150
21.06.2005 16:00;1,21520
21.06.2005 20:00;1,21730
22.06.2005 00:00;1,21670
22.06.2005 04:00;1,21700
22.06.2005 08:00;1,21450
22.06.2005 12:00;1,21180
22.06.2005 16:00;1,21140
22.06.2005 20:00;1,21330
23.06.2005 00:00;1,21310
23.06.2005 04:00;1,21100
23.06.2005 08:00;1,20860
23.06.2005 12:00;1,20460
23.06.2005 16:00;1,20430
23.06.2005 20:00;1,20340
24.06.2005 00:00;1,20280
24.06.2005 04:00;1,20330
24.06.2005 08:00;1,20720
24.06.2005 12:00;1,20740
24.06.2005 16:00;1,20820
24.06.2005 20:00;1,20950
27.06.2005 00:00;1,21280
27.06.2005 04:00;1,21300
27.06.2005 08:00;1,21600
27.06.2005 12:00;1,21650
27.06.2005 16:00;1,21620
27.06.2005 20:00;1,21710
28.06.2005 00:00;1,21700
28.06.2005 04:00;1,21540
28.06.2005 08:00;1,20970
28.06.2005 12:00;1,20850
28.06.2005 16:00;1,20690
28.06.2005 20:00;1,20670
29.06.2005 00:00;1,20550
29.06.2005 04:00;1,20640
29.06.2005 08:00;1,20570
29.06.2005 12:00;1,20390
29.06.2005 16:00;1,20790
29.06.2005 20:00;1,20700
30.06.2005 00:00;1,20820
30.06.2005 04:00;1,20930
30.06.2005 08:00;1,20570
30.06.2005 12:00;1,20820
30.06.2005 16:00;1,20870
30.06.2005 20:00;1,20940
01.07.2005 00:00;1,20940
01.07.2005 04:00;1,20380
01.07.2005 08:00;1,20960
01.07.2005 12:00;1,20650
01.07.2005 16:00;1,19510
01.07.2005 20:00;1,19370
04.07.2005 00:00;1,19300
04.07.2005 04:00;1,19260
04.07.2005 08:00;1,19130
04.07.2005 12:00;1,19060
04.07.2005 16:00;1,18990
04.07.2005 20:00;1,19000
05.07.2005 00:00;1,19170
05.07.2005 04:00;1,19010
05.07.2005 08:00;1,19050
05.07.2005 12:00;1,19100
05.07.2005 16:00;1,19160
05.07.2005 20:00;1,19180
06.07.2005 00:00;1,19240
06.07.2005 04:00;1,19330
06.07.2005 08:00;1,19060
06.07.2005 12:00;1,19290
06.07.2005 16:00;1,19260
06.07.2005 20:00;1,19360
07.07.2005 00:00;1,19260
07.07.2005 04:00;1,19260
07.07.2005 08:00;1,19840
07.07.2005 12:00;1,19410
07.07.2005 16:00;1,19470
07.07.2005 20:00;1,19520
08.07.2005 00:00;1,19320
08.07.2005 04:00;1,19320
08.07.2005 08:00;1,19100
08.07.2005 12:00;1,19570
08.07.2005 16:00;1,19360
08.07.2005 20:00;1,19750
11.07.2005 00:00;1,19750
11.07.2005 04:00;1,20020
11.07.2005 08:00;1,20010
11.07.2005 12:00;1,20110
11.07.2005 16:00;1,20770
11.07.2005 20:00;1,20750
12.07.2005 00:00;1,21070
12.07.2005 04:00;1,21580
12.07.2005 08:00;1,21690
12.07.2005 12:00;1,21970
12.07.2005 16:00;1,22420
12.07.2005 20:00;1,22410
13.07.2005 00:00;1,22120
13.07.2005 04:00;1,22070
13.07.2005 08:00;1,21770
13.07.2005 12:00;1,21250
13.07.2005 16:00;1,20980
13.07.2005 20:00;1,20830
14.07.2005 00:00;1,20630
14.07.2005 04:00;1,20660
14.07.2005 08:00;1,20830
14.07.2005 12:00;1,21100
14.07.2005 16:00;1,20870
14.07.2005 20:00;1,20830
15.07.2005 00:00;1,20920
15.07.2005 04:00;1,21090
15.07.2005 08:00;1,20950
15.07.2005 12:00;1,20430
15.07.2005 16:00;1,20560
15.07.2005 20:00;1,20430
18.07.2005 00:00;1,20470
18.07.2005 04:00;1,20540
18.07.2005 08:00;1,20670
18.07.2005 12:00;1,20570
18.07.2005 16:00;1,20610
18.07.2005 20:00;1,20510
19.07.2005 00:00;1,20530
19.07.2005 04:00;1,20120
19.07.2005 08:00;1,19910
19.07.2005 12:00;1,19730
19.07.2005 16:00;1,20420
19.07.2005 20:00;1,20320
20.07.2005 00:00;1,20810
20.07.2005 04:00;1,20760
20.07.2005 08:00;1,20810
20.07.2005 12:00;1,20770
20.07.2005 16:00;1,21160
20.07.2005 20:00;1,21500
21.07.2005 00:00;1,21830
21.07.2005 04:00;1,21520
21.07.2005 08:00;1,21570
21.07.2005 12:00;1,21450
21.07.2005 16:00;1,22060
21.07.2005 20:00;1,21630
22.07.2005 00:00;1,21730
22.07.2005 04:00;1,21690
22.07.2005 08:00;1,21760
22.07.2005 12:00;1,21190
22.07.2005 16:00;1,20750
22.07.2005 20:00;1,20580
25.07.2005 00:00;1,20500
25.07.2005 04:00;1,20570
25.07.2005 08:00;1,20760
25.07.2005 12:00;1,20680
