Date;Close
30.11.2010 00:00;44,43
01.12.2010 00:00;45,2
02.12.2010 00:00;45,41
03.12.2010 00:00;45,34
06.12.2010 00:00;45,72
07.12.2010 00:00;45,47
08.12.2010 00:00;45,85
09.12.2010 00:00;45,67
10.12.2010 00:00;45,78
13.12.2010 00:00;45,94
14.12.2010 00:00;45,73
15.12.2010 00:00;45,78
16.12.2010 00:00;45,89
17.12.2010 00:00;45,82
20.12.2010 00:00;46
21.12.2010 00:00;46,3
22.12.2010 00:00;46,46
23.12.2010 00:00;46,21
27.12.2010 00:00;46,39
28.12.2010 00:00;46,5
29.12.2010 00:00;46,45
30.12.2010 00:00;46,24
31.12.2010 00:00;45,97
03.01.2011 00:00;47,07
04.01.2011 00:00;47,32
05.01.2011 00:00;47,7
06.01.2011 00:00;47,67
07.01.2011 00:00;48,03
10.01.2011 00:00;48,89
11.01.2011 00:00;48,79
12.01.2011 00:00;49,17
13.01.2011 00:00;49,38
14.01.2011 00:00;49,75
18.01.2011 00:00;48,68
19.01.2011 00:00;48,39
20.01.2011 00:00;47,49
21.01.2011 00:00;46,66
24.01.2011 00:00;48,19
25.01.2011 00:00;48,74
26.01.2011 00:00;49,12
27.01.2011 00:00;49,03
28.01.2011 00:00;48,01
31.01.2011 00:00;48,43
01.02.2011 00:00;49,27
02.02.2011 00:00;49,18
03.02.2011 00:00;49,07
04.02.2011 00:00;49,48
07.02.2011 00:00;50,24
08.02.2011 00:00;50,74
09.02.2011 00:00;51,14
10.02.2011 00:00;50,59
11.02.2011 00:00;50,98
14.02.2011 00:00;51,29
15.02.2011 00:00;51,41
16.02.2011 00:00;51,85
17.02.2011 00:00;51,17
18.02.2011 00:00;50,02
22.02.2011 00:00;48,34
23.02.2011 00:00;49,01
24.02.2011 00:00;48,98
25.02.2011 00:00;49,76
28.02.2011 00:00;50,46
01.03.2011 00:00;49,89
02.03.2011 00:00;50,3
03.03.2011 00:00;51,35
04.03.2011 00:00;51,42
07.03.2011 00:00;50,77
08.03.2011 00:00;50,81
09.03.2011 00:00;50,32
10.03.2011 00:00;49,52
11.03.2011 00:00;50,28
14.03.2011 00:00;50,47
15.03.2011 00:00;49,29
16.03.2011 00:00;47,32
17.03.2011 00:00;47,69
18.03.2011 00:00;48,33
21.03.2011 00:00;48,81
22.03.2011 00:00;48,14
23.03.2011 00:00;48,77
24.03.2011 00:00;50
25.03.2011 00:00;50,52
28.03.2011 00:00;49,74
29.03.2011 00:00;50,07
30.03.2011 00:00;49,59
31.03.2011 00:00;50,18
01.04.2011 00:00;49,14
04.04.2011 00:00;48,05
05.04.2011 00:00;48,71
06.04.2011 00:00;48,29
07.04.2011 00:00;48,55
08.04.2011 00:00;47,87
11.04.2011 00:00;47,24
12.04.2011 00:00;47,39
13.04.2011 00:00;47,96
14.04.2011 00:00;47,53
15.04.2011 00:00;46,75
18.04.2011 00:00;47,15
19.04.2011 00:00;48,28
20.04.2011 00:00;48,98
21.04.2011 00:00;50,01
25.04.2011 00:00;50,4
26.04.2011 00:00;50,01
27.04.2011 00:00;50,03
28.04.2011 00:00;49,53
29.04.2011 00:00;50,02
02.05.2011 00:00;49,47
03.05.2011 00:00;49,72
04.05.2011 00:00;49,92
05.05.2011 00:00;49,49
06.05.2011 00:00;49,53
09.05.2011 00:00;49,67
10.05.2011 00:00;49,9
11.05.2011 00:00;49,63
12.05.2011 00:00;49,5
13.05.2011 00:00;48,65
16.05.2011 00:00;47,59
17.05.2011 00:00;47,95
18.05.2011 00:00;48,57
19.05.2011 00:00;48,66
20.05.2011 00:00;47,87
23.05.2011 00:00;47,71
24.05.2011 00:00;47,43
25.05.2011 00:00;48,13
26.05.2011 00:00;47,87
27.05.2011 00:00;48,18
31.05.2011 00:00;49,61
01.06.2011 00:00;49,36
02.06.2011 00:00;49,38
03.06.2011 00:00;49,03
06.06.2011 00:00;48,3
07.06.2011 00:00;47,58
08.06.2011 00:00;47,46
09.06.2011 00:00;47,44
10.06.2011 00:00;46,51
13.06.2011 00:00;46,61
14.06.2011 00:00;47,44
15.06.2011 00:00;46,68
16.06.2011 00:00;46,32
17.06.2011 00:00;45,78
20.06.2011 00:00;44,93
21.06.2011 00:00;46,45
22.06.2011 00:00;46,09
23.06.2011 00:00;47,26
24.06.2011 00:00;46,52
27.06.2011 00:00;47,5
28.06.2011 00:00;47,76
29.06.2011 00:00;47,71
30.06.2011 00:00;47,91
01.07.2011 00:00;49,01
05.07.2011 00:00;49,89
06.07.2011 00:00;50,23
07.07.2011 00:00;51,04
08.07.2011 00:00;51,42
11.07.2011 00:00;50,45
12.07.2011 00:00;50,57
13.07.2011 00:00;51,15
14.07.2011 00:00;51,09
15.07.2011 00:00;52,1
18.07.2011 00:00;53,4
19.07.2011 00:00;53,74
20.07.2011 00:00;55,3
21.07.2011 00:00;55,37
22.07.2011 00:00;56,09
25.07.2011 00:00;56,89
26.07.2011 00:00;57,67
27.07.2011 00:00;56,14
28.07.2011 00:00;56,04
29.07.2011 00:00;55,85
01.08.2011 00:00;56,56
02.08.2011 00:00;55,6
03.08.2011 00:00;56,07
04.08.2011 00:00;54,05
05.08.2011 00:00;53,38
08.08.2011 00:00;50,88
09.08.2011 00:00;53,03
10.08.2011 00:00;52,14
11.08.2011 00:00;53,23
12.08.2011 00:00;53,84
15.08.2011 00:00;54,71
16.08.2011 00:00;54,31
17.08.2011 00:00;54,26
18.08.2011 00:00;52,45
19.08.2011 00:00;50,95
22.08.2011 00:00;50,77
23.08.2011 00:00;53,14
24.08.2011 00:00;53,8
25.08.2011 00:00;53,4
26.08.2011 00:00;54,77
29.08.2011 00:00;55,68
30.08.2011 00:00;55,79
31.08.2011 00:00;54,92
01.09.2011 00:00;54,45
02.09.2011 00:00;53,45
06.09.2011 00:00;54,06
07.09.2011 00:00;54,82
08.09.2011 00:00;54,95
09.09.2011 00:00;53,93
12.09.2011 00:00;54,18
13.09.2011 00:00;54,91
14.09.2011 00:00;55,65
15.09.2011 00:00;56,12
16.09.2011 00:00;57,18
19.09.2011 00:00;58,92
20.09.2011 00:00;59,13
21.09.2011 00:00;59,09
22.09.2011 00:00;57,32
23.09.2011 00:00;57,71
26.09.2011 00:00;57,61
27.09.2011 00:00;56,89
28.09.2011 00:00;56,77
29.09.2011 00:00;55,72
30.09.2011 00:00;54,63
03.10.2011 00:00;53,67
04.10.2011 00:00;52,95
05.10.2011 00:00;54,04
06.10.2011 00:00;53,85
07.10.2011 00:00;52,86
10.10.2011 00:00;55,44
11.10.2011 00:00;57,25
12.10.2011 00:00;57,46
13.10.2011 00:00;58,25
14.10.2011 00:00;60,08
17.10.2011 00:00;59,93
18.10.2011 00:00;60,37
19.10.2011 00:00;56,94
20.10.2011 00:00;56,48
21.10.2011 00:00;56,13
24.10.2011 00:00;57,92
25.10.2011 00:00;56,86
26.10.2011 00:00;57,17
27.10.2011 00:00;57,74
28.10.2011 00:00;58,04
31.10.2011 00:00;57,99
01.11.2011 00:00;56,46
02.11.2011 00:00;56,74
03.11.2011 00:00;57,55
04.11.2011 00:00;57,18
07.11.2011 00:00;57,14
08.11.2011 00:00;58,13
09.11.2011 00:00;56,46
10.11.2011 00:00;55,05
11.11.2011 00:00;54,87
14.11.2011 00:00;54,15
15.11.2011 00:00;55,6
16.11.2011 00:00;54,98
17.11.2011 00:00;53,88
18.11.2011 00:00;53,59
21.11.2011 00:00;52,88
22.11.2011 00:00;53,95
23.11.2011 00:00;52,71
25.11.2011 00:00;51,94
28.11.2011 00:00;53,54
29.11.2011 00:00;53,35
30.11.2011 00:00;54,52
01.12.2011 00:00;55,29
02.12.2011 00:00;55,7
05.12.2011 00:00;56,06
06.12.2011 00:00;55,8
07.12.2011 00:00;55,73
08.12.2011 00:00;55,88
09.12.2011 00:00;56,24
12.12.2011 00:00;55,98
13.12.2011 00:00;55,33
14.12.2011 00:00;54,34
15.12.2011 00:00;54,05
16.12.2011 00:00;54,34
19.12.2011 00:00;54,48
20.12.2011 00:00;56,52
21.12.2011 00:00;56,54
22.12.2011 00:00;56,94
23.12.2011 00:00;57,6
27.12.2011 00:00;58,12
28.12.2011 00:00;57,53
29.12.2011 00:00;57,86
30.12.2011 00:00;57,82
03.01.2012 00:00;58,76
04.01.2012 00:00;59,17
05.01.2012 00:00;59,68
06.01.2012 00:00;60,31
09.01.2012 00:00;60,26
10.01.2012 00:00;60,45
11.01.2012 00:00;60,39
12.01.2012 00:00;60,2
13.01.2012 00:00;59,97
16.01.2012 00:00;59,99
17.01.2012 00:00;60,62
18.01.2012 00:00;61,28
19.01.2012 00:00;60,95
20.01.2012 00:00;60,02
23.01.2012 00:00;61,06
24.01.2012 00:00;60,18
25.01.2012 00:00;63,88
26.01.2012 00:00;63,45
27.01.2012 00:00;63,95
30.01.2012 00:00;64,69
31.01.2012 00:00;65,15
01.02.2012 00:00;65,16
02.02.2012 00:00;64,98
03.02.2012 00:00;65,67
06.02.2012 00:00;66,21
07.02.2012 00:00;66,95
08.02.2012 00:00;68,06
09.02.2012 00:00;70,4
10.02.2012 00:00;70,39
13.02.2012 00:00;71,67
14.02.2012 00:00;72,62
15.02.2012 00:00;71,2
16.02.2012 00:00;71,76
17.02.2012 00:00;71,66
21.02.2012 00:00;73,4
22.02.2012 00:00;73,23
23.02.2012 00:00;73,8
24.02.2012 00:00;74,52
27.02.2012 00:00;75,16
28.02.2012 00:00;76,4
29.02.2012 00:00;77,25
01.03.2012 00:00;77,75
02.03.2012 00:00;77,85
05.03.2012 00:00;76,12
06.03.2012 00:00;75,72
07.03.2012 00:00;76,01
08.03.2012 00:00;77,41
09.03.2012 00:00;77,71
12.03.2012 00:00;78,75
13.03.2012 00:00;81,11
14.03.2012 00:00;84,27
15.03.2012 00:00;83,7
16.03.2012 00:00;83,5
19.03.2012 00:00;85,68
20.03.2012 00:00;86,49
21.03.2012 00:00;86,19
22.03.2012 00:00;85,62
23.03.2012 00:00;85,07
26.03.2012 00:00;86,62
27.03.2012 00:00;87,76
28.03.2012 00:00;88,21
29.03.2012 00:00;87,42
30.03.2012 00:00;85,67
02.04.2012 00:00;88,3
03.04.2012 00:00;90,01
04.04.2012 00:00;89,26
05.04.2012 00:00;90,45
09.04.2012 00:00;90,97
10.04.2012 00:00;89,91
11.04.2012 00:00;89,4
12.04.2012 00:00;89,07
13.04.2012 00:00;86,55
16.04.2012 00:00;82,61
17.04.2012 00:00;87,05
18.04.2012 00:00;86,98
19.04.2012 00:00;83,92
20.04.2012 00:00;81,86
23.04.2012 00:00;81,78
24.04.2012 00:00;79,9
25.04.2012 00:00;87,14
26.04.2012 00:00;86,68
27.04.2012 00:00;86
30.04.2012 00:00;83,43
01.05.2012 00:00;83,23
02.05.2012 00:00;83,54
03.05.2012 00:00;83,02
04.05.2012 00:00;80,94
07.05.2012 00:00;81,21
08.05.2012 00:00;81,28
09.05.2012 00:00;81,43
10.05.2012 00:00;81,22
11.05.2012 00:00;80,92
14.05.2012 00:00;79,7
15.05.2012 00:00;79,01
16.05.2012 00:00;77,86
17.05.2012 00:00;75,73
18.05.2012 00:00;75,74
21.05.2012 00:00;79,97
22.05.2012 00:00;79,23
23.05.2012 00:00;81,29
24.05.2012 00:00;80,71
25.05.2012 00:00;80,3
28.05.2012 00:00;80,31
29.05.2012 00:00;81,8
30.05.2012 00:00;82,73
31.05.2012 00:00;82,62
01.06.2012 00:00;80,2
04.06.2012 00:00;80,53
05.06.2012 00:00;80,6
06.06.2012 00:00;81,67
07.06.2012 00:00;81,53
08.06.2012 00:00;82,89
11.06.2012 00:00;81,68
12.06.2012 00:00;82,22
13.06.2012 00:00;81,6
14.06.2012 00:00;81,71
15.06.2012 00:00;82,03
18.06.2012 00:00;83,59
19.06.2012 00:00;83,91
20.06.2012 00:00;83,48
21.06.2012 00:00;82,57
22.06.2012 00:00;82,99
25.06.2012 00:00;81,6
26.06.2012 00:00;81,74
27.06.2012 00:00;81,98
28.06.2012 00:00;81,26
29.06.2012 00:00;83,4
02.07.2012 00:00;84,61
03.07.2012 00:00;85,63
05.07.2012 00:00;87,28
06.07.2012 00:00;86,62
09.07.2012 00:00;87,6
10.07.2012 00:00;86,94
11.07.2012 00:00;86,45
12.07.2012 00:00;85,62
13.07.2012 00:00;86,42
16.07.2012 00:00;86,7
17.07.2012 00:00;86,68
18.07.2012 00:00;86,51
19.07.2012 00:00;87,75
20.07.2012 00:00;86,42
23.07.2012 00:00;86,34
24.07.2012 00:00;85,75
25.07.2012 00:00;82,16
26.07.2012 00:00;82,12
27.07.2012 00:00;83,54
30.07.2012 00:00;84,84
31.07.2012 00:00;87,19
01.08.2012 00:00;86,77
02.08.2012 00:00;86,91
03.08.2012 00:00;87,9
06.08.2012 00:00;88,97
07.08.2012 00:00;88,54
08.08.2012 00:00;88,59
09.08.2012 00:00;88,6
10.08.2012 00:00;88,78
13.08.2012 00:00;89,92
14.08.2012 00:00;90,14
15.08.2012 00:00;90,15
16.08.2012 00:00;90,85
17.08.2012 00:00;92,45
20.08.2012 00:00;94,92
21.08.2012 00:00;93,77
22.08.2012 00:00;95,54
23.08.2012 00:00;94,72
24.08.2012 00:00;94,65
27.08.2012 00:00;96,4
28.08.2012 00:00;96,4
29.08.2012 00:00;96,19
30.08.2012 00:00;94,78
31.08.2012 00:00;95,04
04.09.2012 00:00;96,32
05.09.2012 00:00;95,69
06.09.2012 00:00;96,5
07.09.2012 00:00;97,17
10.09.2012 00:00;94,72
11.09.2012 00:00;94,4
12.09.2012 00:00;95,14
13.09.2012 00:00;97,57
14.09.2012 00:00;98,68
17.09.2012 00:00;99,89
18.09.2012 00:00;100,19
19.09.2012 00:00;100,33
20.09.2012 00:00;99,74
21.09.2012 00:00;99,97
24.09.2012 00:00;98,55
25.09.2012 00:00;96,51
26.09.2012 00:00;95,3
27.09.2012 00:00;97,19
28.09.2012 00:00;95,44
01.10.2012 00:00;93,88
02.10.2012 00:00;94,06
03.10.2012 00:00;95,79
04.10.2012 00:00;95,24
05.10.2012 00:00;93,05
08.10.2012 00:00;91,32
09.10.2012 00:00;90,63
10.10.2012 00:00;91,48
11.10.2012 00:00;89,74
12.10.2012 00:00;89,93
15.10.2012 00:00;90,61
16.10.2012 00:00;92,82
17.10.2012 00:00;92,2
18.10.2012 00:00;90,27
19.10.2012 00:00;87,57
22.10.2012 00:00;90,48
23.10.2012 00:00;87,6
24.10.2012 00:00;88,05
25.10.2012 00:00;86,84
26.10.2012 00:00;86,4
31.10.2012 00:00;84,83
01.11.2012 00:00;85,25
02.11.2012 00:00;82,24
05.11.2012 00:00;83,6
06.11.2012 00:00;83,07
07.11.2012 00:00;79,94
08.11.2012 00:00;77,06
09.11.2012 00:00;78,28
12.11.2012 00:00;77,56
13.11.2012 00:00;77,49
14.11.2012 00:00;76,59
15.11.2012 00:00;75,02
16.11.2012 00:00;75,09
19.11.2012 00:00;81,02
20.11.2012 00:00;80,07
21.11.2012 00:00;80,22
23.11.2012 00:00;81,66
26.11.2012 00:00;84,09
27.11.2012 00:00;83,49
28.11.2012 00:00;83,32
29.11.2012 00:00;84,17
30.11.2012 00:00;83,58
03.12.2012 00:00;83,78
04.12.2012 00:00;82,17
05.12.2012 00:00;77,43
06.12.2012 00:00;78,31
07.12.2012 00:00;76,32
10.12.2012 00:00;75,86
11.12.2012 00:00;77,27
12.12.2012 00:00;77,03
13.12.2012 00:00;75,69
14.12.2012 00:00;72,72
17.12.2012 00:00;73,86
18.12.2012 00:00;76,32
19.12.2012 00:00;75,28
20.12.2012 00:00;74,59
21.12.2012 00:00;73,9
24.12.2012 00:00;74,28
26.12.2012 00:00;73,22
27.12.2012 00:00;73,63
28.12.2012 00:00;72,82
31.12.2012 00:00;75,11
02.01.2013 00:00;78,39
03.01.2013 00:00;77,38
04.01.2013 00:00;75,47
07.01.2013 00:00;74,91
08.01.2013 00:00;75,16
09.01.2013 00:00;73,85
10.01.2013 00:00;74,84
11.01.2013 00:00;74,29
14.01.2013 00:00;71,48
15.01.2013 00:00;69,34
16.01.2013 00:00;72,33
17.01.2013 00:00;71,76
18.01.2013 00:00;71,42
22.01.2013 00:00;71,96
23.01.2013 00:00;73,43
24.01.2013 00:00;64,31
25.01.2013 00:00;63,4
28.01.2013 00:00;64,39
29.01.2013 00:00;65,5
30.01.2013 00:00;65,12
31.01.2013 00:00;65,14
01.02.2013 00:00;64,67
04.02.2013 00:00;63,24
05.02.2013 00:00;65,41
06.02.2013 00:00;65,31
07.02.2013 00:00;66,95
08.02.2013 00:00;67,88
11.02.2013 00:00;68,56
12.02.2013 00:00;66,94
13.02.2013 00:00;66,54
14.02.2013 00:00;66,63
15.02.2013 00:00;65,72
19.02.2013 00:00;65,65
20.02.2013 00:00;64,16
21.02.2013 00:00;63,64
22.02.2013 00:00;64,29
25.02.2013 00:00;63,32
26.02.2013 00:00;64,24
27.02.2013 00:00;63,7
28.02.2013 00:00;63,12
01.03.2013 00:00;61,49
04.03.2013 00:00;59,95
05.03.2013 00:00;61,42
06.03.2013 00:00;60,69
07.03.2013 00:00;61,55
08.03.2013 00:00;61,63
11.03.2013 00:00;62,59
12.03.2013 00:00;61,18
13.03.2013 00:00;61,19
14.03.2013 00:00;61,72
15.03.2013 00:00;63,37
18.03.2013 00:00;65,1
19.03.2013 00:00;64,85
20.03.2013 00:00;64,44
21.03.2013 00:00;64,74
22.03.2013 00:00;65,93
25.03.2013 00:00;66,25
26.03.2013 00:00;65,83
27.03.2013 00:00;64,56
28.03.2013 00:00;63,27
01.04.2013 00:00;61,33
02.04.2013 00:00;61,31
03.04.2013 00:00;61,75
04.04.2013 00:00;61,08
05.04.2013 00:00;60,4
08.04.2013 00:00;60,81
09.04.2013 00:00;60,88
10.04.2013 00:00;62,24
11.04.2013 00:00;62,03
12.04.2013 00:00;61,37
15.04.2013 00:00;60,09
16.04.2013 00:00;60,8
17.04.2013 00:00;57,42
18.04.2013 00:00;56,05
19.04.2013 00:00;55,84
22.04.2013 00:00;57,14
23.04.2013 00:00;58,1
24.04.2013 00:00;58,1
25.04.2013 00:00;58,31
26.04.2013 00:00;59,63
29.04.2013 00:00;61,51
30.04.2013 00:00;63,24
01.05.2013 00:00;62,66
02.05.2013 00:00;63,67
03.05.2013 00:00;64,26
06.05.2013 00:00;65,91
07.05.2013 00:00;65,4
08.05.2013 00:00;66,22
09.05.2013 00:00;65,1
10.05.2013 00:00;64,62
13.05.2013 00:00;64,93
14.05.2013 00:00;63,35
15.05.2013 00:00;61,29
16.05.2013 00:00;61,96
17.05.2013 00:00;61,79
20.05.2013 00:00;63,29
21.05.2013 00:00;62,81
22.05.2013 00:00;62,87
23.05.2013 00:00;63,3
24.05.2013 00:00;63,52
28.05.2013 00:00;63,09
29.05.2013 00:00;63,67
30.05.2013 00:00;64,6
31.05.2013 00:00;64,34
03.06.2013 00:00;64,29
04.06.2013 00:00;64,24
05.06.2013 00:00;63,5
06.06.2013 00:00;62,53
07.06.2013 00:00;63,04
10.06.2013 00:00;62,61
11.06.2013 00:00;62,48
12.06.2013 00:00;61,73
13.06.2013 00:00;62,23
14.06.2013 00:00;61,38
17.06.2013 00:00;61,68
18.06.2013 00:00;61,61
19.06.2013 00:00;60,49
20.06.2013 00:00;59,44
21.06.2013 00:00;59,03
24.06.2013 00:00;57,59
25.06.2013 00:00;57,58
26.06.2013 00:00;56,87
27.06.2013 00:00;56,29
28.06.2013 00:00;56,74
01.07.2013 00:00;58,38
02.07.2013 00:00;59,74
03.07.2013 00:00;60,09
05.07.2013 00:00;59,57
08.07.2013 00:00;59,25
09.07.2013 00:00;60,21
10.07.2013 00:00;60,02
11.07.2013 00:00;60,98
12.07.2013 00:00;60,76
15.07.2013 00:00;61,11
16.07.2013 00:00;61,49
17.07.2013 00:00;61,43
18.07.2013 00:00;61,7
19.07.2013 00:00;60,7
22.07.2013 00:00;60,78
23.07.2013 00:00;59,95
24.07.2013 00:00;62,99
25.07.2013 00:00;62,68
26.07.2013 00:00;62,86
29.07.2013 00:00;63,96
30.07.2013 00:00;64,78
31.07.2013 00:00;64,55
01.08.2013 00:00;65,19
02.08.2013 00:00;65,99
05.08.2013 00:00;66,96
06.08.2013 00:00;66,46
07.08.2013 00:00;66,37
08.08.2013 00:00;65,85
09.08.2013 00:00;64,85
12.08.2013 00:00;66,66
13.08.2013 00:00;69,85
14.08.2013 00:00;71,24
15.08.2013 00:00;71,08
16.08.2013 00:00;71,65
19.08.2013 00:00;72,58
20.08.2013 00:00;71,58
21.08.2013 00:00;71,82
22.08.2013 00:00;71,19
23.08.2013 00:00;71,59
